status,shannon_entropy,abnormal_subdomains,first_digit_position,url_length,digit_count,subdomain_count,common_terms_count,special_chars_count,relative_entropy
legitimate,3.419381945646371,False,-1,18,0,0,3,6,5.169079201813126
legitimate,4.404622678743983,False,-1,63,0,0,2,9,1.0009163303413091
legitimate,4.350780225285777,False,-1,109,0,0,4,17,1.5416421273640684
phishing,3.981467872216055,False,-1,51,0,0,2,7,1.5548394480683445
legitimate,4.361376905438554,False,-1,102,0,0,3,19,2.4042839288235083
legitimate,4.04820612273929,False,-1,52,0,0,4,9,1.3528107910836735
phishing,4.253259696367374,False,57,69,2,0,2,12,2.089361018138288
phishing,4.833825190632529,False,7,218,81,0,2,20,1.3892256146206687
legitimate,4.057476076289931,False,-1,34,0,0,4,6,1.7967446858891918
phishing,4.218488360543355,False,13,39,2,0,3,8,1.1824126476389227
legitimate,3.796217602590055,False,-1,26,0,0,4,6,1.343957998559635
phishing,4.015319531114783,False,15,32,3,0,3,6,0.7262490423612821
legitimate,3.866729296672175,False,-1,32,0,0,3,7,1.0911440725845825
legitimate,4.039148671903071,False,-1,28,0,0,3,6,1.297841217459526
phishing,4.682255486705228,True,102,158,1,0,2,27,1.1004232826295357
phishing,4.032285901818422,False,-1,58,0,0,2,6,1.8472961308616669
legitimate,4.052189033702152,False,-1,57,0,0,3,11,2.480540660661912
phishing,5.084579315290475,False,74,243,62,0,2,42,1.6722519727719865
phishing,4.757862282777997,False,32,77,23,0,2,7,0.7926746153641194
phishing,4.8018941339091885,True,65,130,21,3,4,19,1.1178122325987816
phishing,3.936180434129756,False,-1,23,0,0,2,6,1.3590401186026182
phishing,3.856870720856423,False,-1,43,0,0,2,7,1.217387414611729
phishing,4.826758594103221,True,53,119,18,2,3,18,1.2725729281618978
legitimate,4.460921149950309,False,-1,43,0,0,4,8,1.9564639909113577
legitimate,4.12323142879762,False,-1,30,0,0,3,6,1.3497818977298668
phishing,3.790121211776855,False,-1,41,0,1,3,10,1.7674317934216566
legitimate,4.053508854797679,False,-1,24,0,0,2,6,1.5891168448980233
phishing,4.275490346652224,False,-1,41,0,0,1,8,2.496596977941022
legitimate,4.207435516759525,False,-1,35,0,0,3,6,1.3557650446570988
phishing,3.875070520364181,False,-1,40,0,0,1,8,2.1077962005037816
phishing,4.369707376737534,False,11,33,3,0,2,6,1.8137903038869032
legitimate,4.3061275426950285,False,-1,48,0,0,3,10,1.4262211002763756
phishing,4.742333731065469,True,55,117,20,2,3,18,1.2725729281618978
phishing,3.955504603267742,False,-1,41,0,0,2,8,1.4145031094593756
phishing,4.0022680844408445,False,-1,31,0,0,2,5,5.3277860206441
legitimate,4.444401999165797,False,-1,51,0,0,3,10,3.1069050731635324
phishing,4.0511085007312415,False,-1,32,0,0,3,5,1.2388315715871998
legitimate,4.194134262580249,False,38,54,2,0,2,10,1.2654284423232909
legitimate,3.8282375018429553,False,-1,27,0,0,3,6,1.28273572842163
legitimate,4.647791339287023,False,42,73,4,0,6,15,1.7952577238759333
legitimate,3.91379956460568,False,-1,28,0,0,4,6,1.6373928935841593
legitimate,4.020926316000353,False,-1,33,0,0,3,7,1.1696679938107353
legitimate,4.014635803423207,False,-1,49,0,0,3,11,3.224489172153953
phishing,3.98555573008451,False,-1,37,0,0,2,7,2.1882820143015387
legitimate,3.985228136034251,False,-1,28,0,0,4,6,1.4424072066053844
phishing,4.6841404594088605,False,36,68,23,0,3,7,2.3162169616335846
phishing,4.6736504483533565,False,49,91,8,0,2,11,1.1570753435606576
phishing,4.135699552746469,False,-1,38,0,0,3,7,1.064956405238556
phishing,5.0549500144337225,False,22,80,26,0,2,10,2.044393279793025
phishing,4.790427514171856,True,63,125,18,2,3,19,1.1178122325987816
legitimate,4.106984383697434,True,-1,43,0,0,2,8,0.6766122347251889
phishing,4.183981820580905,False,8,50,1,0,2,9,0.9140800995168896
legitimate,3.6096684774198886,False,-1,23,0,0,3,6,1.285444031232226
phishing,4.295746773031725,False,-1,49,0,0,2,7,0.5130418327717858
legitimate,4.364857659740294,False,28,35,7,0,4,7,1.8149285436333105
legitimate,4.394359968893136,False,-1,52,0,0,3,11,3.1069050731635324
phishing,4.475385338743006,False,49,60,6,0,1,11,0.8674750171639447
phishing,4.5198310228836736,False,26,55,3,0,8,14,5.107297263235571
phishing,4.757940930489369,True,62,125,18,2,4,18,1.1178122325987816
phishing,4.680608300282755,False,70,111,23,0,2,14,1.3994777446575115
legitimate,4.379146203923059,False,94,111,4,0,4,18,1.7251267014793847
phishing,4.802597122511202,False,38,87,21,0,3,10,1.1269557143892466
legitimate,3.754163427768881,False,-1,27,0,0,4,6,1.462334712924779
phishing,3.64307418942857,False,-1,25,0,0,2,5,1.2742100956296478
phishing,4.572030039553706,False,28,54,10,0,1,9,2.201145704680902
legitimate,4.21126073643228,False,-1,29,0,0,3,6,2.071148853393988
phishing,4.826223625395555,False,53,98,27,0,2,14,0.8674750171639447
legitimate,3.95822916866988,False,-1,27,0,0,3,5,1.5761830416797922
phishing,4.834289575392974,False,32,86,31,1,2,9,1.5575477456732616
legitimate,4.206225920256958,False,30,37,6,0,3,8,1.883744202725346
phishing,4.281215067254662,False,-1,57,0,0,1,10,1.550047569679453
phishing,4.817220609993433,False,58,86,10,0,3,15,0.9610167007319246
phishing,4.0231449409815765,False,42,50,2,0,3,8,1.732847674979119
legitimate,4.34186497602557,False,37,43,6,0,1,9,3.1069050731635324
legitimate,3.740601562950723,False,-1,24,0,0,4,7,1.924049293910064
legitimate,4.185646925878171,False,-1,72,0,0,3,10,1.6378123078743003
legitimate,3.847128210136425,False,-1,33,0,0,4,6,1.3629792107193917
phishing,4.575652864904122,True,68,75,6,1,3,12,0.8995977613767089
phishing,3.884858891889048,False,-1,33,0,0,1,6,1.1207666954673536
phishing,4.189822782008755,False,34,40,1,0,2,7,3.085826064389127
phishing,3.815061012203069,False,-1,30,0,0,4,7,1.4784979033977317
phishing,4.590902435937116,False,41,81,24,0,3,10,1.736658675553858
legitimate,4.179524288199184,False,-1,56,0,0,4,10,3.1069050731635324
phishing,4.310721436591319,False,-1,73,0,0,1,13,1.5963498629342765
legitimate,4.128640979153087,False,-1,47,0,0,4,9,2.515440113717894
legitimate,4.609712817494296,False,30,84,14,0,2,17,2.3691604237997788
phishing,5.000279906598674,False,30,85,28,1,2,9,2.2382887713970034
phishing,4.061976875613827,True,-1,42,0,0,3,5,0.9664035219718576
legitimate,4.30276758724151,False,-1,100,0,0,4,13,0.794931731746995
legitimate,4.654657577037545,False,-1,94,0,0,3,15,1.7001358504108002
phishing,4.258530508971985,False,-1,59,0,0,2,11,3.2604169990072007
legitimate,4.004344446367528,False,-1,27,0,0,3,6,1.125268890487576
legitimate,3.606015279620733,False,-1,27,0,0,4,6,1.6118906240596051
phishing,4.346831421942539,True,28,65,5,3,3,9,1.1927097635327284
legitimate,4.066677073707229,False,11,33,1,0,3,6,1.4191701334721858
legitimate,3.938721875540868,False,-1,24,0,0,4,6,2.066941787490194
legitimate,4.047299098426644,False,-1,29,0,0,4,7,1.6183183580496523
legitimate,3.657268229617389,False,-1,24,0,0,3,6,1.7427972300983705
phishing,4.641652261502333,False,70,103,23,0,2,13,1.3994777446575115
legitimate,4.265544846790009,False,-1,39,0,0,4,6,1.7967446858891918
legitimate,4.141345216068397,False,-1,91,0,0,2,14,1.5635753594381596
legitimate,4.190929511009918,False,-1,43,0,0,3,8,3.1069050731635324
legitimate,3.5647351787255053,False,-1,30,0,0,3,6,1.5684164942310417
legitimate,4.463749485074332,False,38,45,7,0,3,8,0.9921731509532884
phishing,3.73215889136457,False,-1,22,0,0,1,6,1.884066184989724
phishing,3.952819531114783,False,15,32,3,0,3,6,0.7262490423612821
legitimate,4.1615008683082095,False,-1,38,0,0,2,6,1.00517548263747
legitimate,4.198604974170462,False,-1,59,0,0,3,9,0.8591666563057809
phishing,4.340662439139975,False,-1,62,0,0,3,10,0.6989275365310621
legitimate,4.465424583706261,False,36,61,5,0,2,11,1.577266388774313
phishing,3.969607339117404,False,-1,37,0,0,2,8,1.8231184724466911
legitimate,4.179486231967407,False,-1,62,0,0,2,10,1.9186721715459536
legitimate,3.7040386490267623,False,-1,31,0,0,3,7,1.7931497262178382
legitimate,3.762267390651495,False,-1,23,0,0,3,6,1.492894558603718
phishing,4.17854193318973,False,-1,55,0,1,3,11,3.537936034806908
legitimate,3.3908054820769817,False,-1,22,0,0,4,6,2.6276130822459285
legitimate,4.161076880026371,False,-1,50,0,0,4,8,1.2367936835741915
phishing,3.935398667466763,False,-1,29,0,0,2,7,1.2758151821800965
phishing,4.0022680844408445,False,20,31,3,0,3,7,0.8054268720685444
legitimate,4.181193312595188,False,-1,64,0,1,2,12,3.278739571028241
legitimate,4.326706577630513,False,-1,41,0,0,3,8,3.1069050731635324
phishing,4.363038521594966,False,29,46,9,0,3,8,1.0872646172663232
phishing,4.943306805529724,False,32,65,2,0,4,15,1.8969015866327164
legitimate,4.263678575731557,False,-1,61,0,0,3,10,1.9603360946980712
phishing,4.812404103611211,False,22,78,15,0,2,10,1.7691065374356592
phishing,4.403865539478651,False,11,58,3,2,4,10,0.9483986619625202
legitimate,4.070425860265988,False,-1,39,0,0,3,8,0.9515190027411012
legitimate,3.653756708287001,False,-1,21,0,0,3,6,2.3845076463088195
phishing,4.162023973678587,False,-1,37,0,2,3,7,2.7310712282367287
phishing,4.173416585305445,False,-1,36,0,0,1,8,1.4802566364111986
legitimate,4.416113144462624,False,20,53,8,0,3,11,1.5073850083336895
legitimate,3.866729296672175,False,-1,32,0,0,3,6,0.8502354292192771
phishing,4.457570670389348,False,24,52,3,0,2,8,3.1985677294191253
phishing,4.0331536461849575,False,18,35,3,0,2,6,0.5245872922254242
phishing,5.212935410664421,False,67,164,10,0,1,14,0.9310417755637967
phishing,4.230926699477595,False,42,48,1,0,2,9,0.961933143586127
legitimate,4.305709956996594,False,92,99,1,0,7,14,0.7511216051024888
legitimate,4.21899473977402,False,-1,83,0,0,5,11,0.7449714678305771
phishing,4.043709205979988,False,-1,54,0,0,2,9,1.3346513682065535
phishing,3.952819531114783,False,-1,32,0,0,2,6,1.3497542002399117
legitimate,3.991729296672175,False,-1,32,0,0,3,6,1.3845749501118167
phishing,4.759461073096665,True,58,121,20,3,5,18,1.2725729281618978
phishing,4.16695035472172,False,-1,54,0,0,1,9,1.2312827711606378
phishing,4.4287798132416825,False,-1,51,0,0,2,13,2.9514107823023013
phishing,4.350342370830227,False,23,43,1,0,3,7,1.7933635464341824
phishing,3.917837797403416,False,-1,32,0,0,1,7,1.736605267855846
phishing,3.878584802350184,False,-1,35,0,0,1,8,1.5469927720705652
phishing,4.242356024177493,False,10,55,1,2,2,11,1.5852113608508247
legitimate,4.350680483625633,False,46,53,2,0,3,8,1.4643722098718597
legitimate,4.279743961305428,False,-1,57,0,0,3,10,3.1069050731635324
legitimate,3.9025182662886326,False,-1,32,0,0,3,6,1.04141935266343
phishing,4.363020643854575,False,-1,96,0,0,1,15,0.9993648319959914
phishing,5.039394347688413,False,26,486,222,0,2,36,1.7243358082160012
phishing,4.424278913080867,False,-1,78,0,0,3,15,3.858023923108195
phishing,4.837324605675638,True,63,127,21,2,4,18,1.1178122325987816
legitimate,4.261442211929247,False,59,89,2,0,3,13,0.9379367999538576
legitimate,3.969607339117404,False,-1,37,0,0,3,6,0.6637056982156262
legitimate,4.094508203830187,False,-1,59,0,0,3,7,0.794931731746995
legitimate,4.21312802251359,False,67,71,4,0,3,13,1.8588697305770543
legitimate,4.476747687188399,False,41,54,13,0,3,9,2.453444114610833
legitimate,4.524355498727642,False,51,59,4,1,2,11,2.051980906188317
legitimate,4.161103647469069,False,-1,51,0,0,3,9,2.480540660661912
phishing,4.408919376695454,False,61,76,1,0,5,13,1.5154052359131005
legitimate,4.391128370990859,False,37,61,9,0,3,11,1.6571026161218498
legitimate,3.8312762533752496,False,-1,29,0,0,3,6,1.452731706662088
legitimate,4.251703727741195,False,-1,71,0,0,2,10,1.0149112026505576
phishing,4.505974696849668,False,38,45,4,0,2,7,1.2693111325074795
legitimate,4.121342575855171,False,-1,104,0,0,3,18,0.924895545250721
legitimate,4.178738290204357,False,30,38,7,0,4,8,2.661859211045975
phishing,4.2187201363358575,False,-1,51,0,0,2,10,0.8866056119104666
legitimate,4.58249332175854,False,-1,85,0,0,3,14,1.7001358504108002
legitimate,3.8702840769781583,False,-1,34,0,0,3,6,0.9480693170182152
phishing,4.558438218424666,False,16,52,3,0,2,12,1.4934112883667194
legitimate,4.210834062057388,False,-1,76,0,0,4,12,1.2221312325487104
legitimate,3.957295873840568,False,-1,35,0,0,1,8,3.324740787144815
phishing,4.104281809855787,False,-1,41,0,0,3,8,1.4175659410951795
legitimate,3.953565664946427,False,-1,31,0,0,4,8,1.6716762484493033
legitimate,4.679719906317394,False,39,110,11,0,3,19,1.6338174840461896
legitimate,4.693371817214929,False,42,75,4,0,6,16,1.7952577238759333
legitimate,4.135303210267544,False,-1,33,0,0,2,5,1.1729389843999944
phishing,4.308103995335153,False,-1,69,0,0,3,11,1.6885052274329266
phishing,3.9952378913808873,False,-1,29,0,0,2,6,2.633731875714391
legitimate,4.069548827786958,False,-1,32,0,0,3,7,1.55845149781466
legitimate,3.8199578985571474,False,-1,42,0,1,3,10,1.7733470170980965
legitimate,4.300978674371632,True,-1,46,0,0,3,10,1.457833315015126
legitimate,4.3131519203061375,False,-1,52,0,0,4,8,3.386830973713775
phishing,4.277567157116929,False,-1,40,0,0,3,8,1.513763850046079
phishing,4.363501280039722,False,-1,60,0,0,2,12,2.457879597604998
phishing,3.884183719779189,False,13,20,3,0,2,5,7.141479702379456
phishing,4.208694969562841,False,13,40,2,0,1,7,0.6557262396997545
phishing,4.146376220664175,False,-1,44,0,0,2,7,2.214267520002528
legitimate,3.986187965046304,False,-1,27,0,0,4,7,2.4024026908188563
phishing,4.032820256519866,False,-1,44,0,0,4,7,0.860032346045484
legitimate,4.272804327334621,True,-1,42,0,0,2,7,0.6033791656590916
phishing,4.132481466909276,False,-1,49,0,0,3,10,1.2149747133687396
phishing,4.548097411114467,False,24,39,4,0,2,8,1.4373104906125709
phishing,3.471354487013929,False,11,19,3,0,2,6,4.883213015427452
phishing,4.38502739943295,False,-1,64,0,1,4,11,1.5869888843852626
legitimate,4.286482267461659,False,48,52,4,0,4,10,1.2445029309890034
phishing,4.132939970645878,False,-1,42,0,1,3,9,2.2382887713970034
legitimate,3.4251185503571397,False,-1,22,0,0,4,6,2.194385456233385
legitimate,4.144788699110686,False,-1,52,0,0,3,7,0.7318437322581867
legitimate,4.344862439985559,False,-1,59,0,0,3,12,0.7734673397713376
phishing,4.241175960408928,True,-1,51,0,0,3,8,0.971309007454412
legitimate,4.25442842955418,False,-1,61,0,0,3,9,0.5984596778335464
phishing,4.196770813222842,False,-1,51,0,0,4,9,1.0356639182219145
legitimate,4.10621704899493,False,-1,49,0,0,1,9,1.2450309655938714
phishing,4.555723539223696,False,78,102,5,0,1,15,2.3228250861196647
phishing,4.299403761075299,False,8,41,2,0,1,7,1.451657534629731
legitimate,4.521283429798705,False,95,103,7,0,2,21,1.5891168448980233
phishing,4.769883612384099,False,34,93,27,0,1,11,1.8027575648720084
legitimate,3.902174814211727,False,-1,26,0,0,1,6,2.853655126714091
phishing,4.262307094167307,False,-1,59,0,0,3,9,0.9297803694444816
phishing,4.197159723424148,False,35,36,1,0,4,5,1.0717691763927812
legitimate,4.231563705591809,False,-1,51,0,0,3,9,3.1069050731635324
phishing,4.307159266931026,False,12,47,6,0,2,9,2.1977699648426663
phishing,4.185668237939382,False,-1,62,0,0,2,9,1.1685348397592583
legitimate,3.985228136034251,False,-1,28,0,0,4,7,1.809645992383241
legitimate,4.129247855285173,False,-1,48,0,0,3,7,0.8080208264508347
legitimate,4.130633948458052,False,-1,63,0,0,3,8,0.794931731746995
legitimate,4.141604167868593,False,-1,36,0,0,4,6,1.7967446858891918
legitimate,4.67906130188281,False,45,77,9,0,4,10,1.2431948421974837
phishing,4.43674789082142,False,18,51,18,0,1,6,2.26708226499099
legitimate,3.175123135113461,False,-1,17,0,0,2,5,3.0132265995212277
phishing,4.658156880136878,False,32,77,24,0,2,7,0.7926746153641194
legitimate,4.538284246065724,False,21,84,9,0,2,16,0.8673054920681693
legitimate,3.9225895736416696,False,-1,33,0,0,3,6,0.9987970634259172
legitimate,4.64974657691758,False,116,122,6,0,3,16,1.013025186705947
phishing,4.329040021224233,False,-1,60,0,0,2,11,0.8815443176379687
phishing,4.106241250673739,False,21,38,1,0,2,7,1.2836037297009393
legitimate,3.921029621737614,False,-1,26,0,0,3,5,1.2929187486779494
phishing,4.256149238118269,False,15,34,2,0,2,6,2.851428644795422
phishing,3.9369833589507546,False,37,43,2,0,2,11,1.9379807468205936
phishing,5.478942675908046,False,62,203,12,0,8,34,2.104644486668363
legitimate,3.698068512058839,False,-1,30,0,0,3,5,1.4488241533178574
legitimate,4.297395660970515,False,-1,69,0,0,1,12,2.3916734688296075
legitimate,4.049452072789394,False,30,44,1,0,3,9,0.9991019019844644
legitimate,4.224642047769036,False,-1,64,0,0,3,11,1.1617191146471602
legitimate,4.093139062229566,False,-1,32,0,0,3,6,1.0590899044585207
phishing,3.929229296672175,False,-1,32,0,0,1,7,2.092932763726526
phishing,4.146091246127622,False,-1,68,0,1,3,11,2.1846902196616984
phishing,4.280340905640633,False,32,49,4,0,2,8,1.2943443621026525
phishing,4.133660689688185,False,21,25,3,0,2,7,1.5431867073391528
phishing,5.919773349671812,False,10,552,94,0,1,27,0.6398822622871784
phishing,4.1852301329094015,False,10,29,1,0,2,6,3.790438452630849
legitimate,3.784897702756409,False,-1,29,0,0,3,6,1.2059504892033286
legitimate,4.544610354068112,False,8,82,11,0,3,16,1.0243371380420463
legitimate,4.324270834457101,False,-1,41,0,0,3,9,3.1069050731635324
phishing,4.535375554831576,False,-1,91,0,0,3,15,1.2307377199004226
legitimate,3.588354347173234,False,-1,23,0,0,3,6,1.5678415038449196
legitimate,3.994680368408909,False,-1,28,0,0,3,7,2.0467650098756978
legitimate,3.979097891134804,False,-1,26,0,0,2,7,1.483481982100365
phishing,3.991729296672175,False,21,32,3,0,4,7,0.8054268720685444
legitimate,4.425635099084792,False,-1,49,0,0,3,9,2.420832441458882
phishing,4.3374354600481295,False,8,37,8,0,2,6,0.9639103214984188
phishing,4.823303881557057,True,9,129,41,2,3,13,0.2514113552549106
legitimate,4.180154864392036,False,-1,54,0,0,2,9,1.360741215979676
phishing,4.351968966953429,False,30,49,4,0,3,8,1.2202197337367535
legitimate,3.615817594675933,False,-1,27,0,0,4,6,1.4052992811363083
legitimate,3.546439344671015,False,-1,20,0,0,2,5,1.3310243905719892
legitimate,3.32323142879762,False,-1,15,0,0,2,5,3.94347178609433
legitimate,3.856564762130954,False,-1,30,0,0,3,6,0.936832195074315
legitimate,4.441595823332192,False,-1,113,0,0,3,19,1.8275282515343212
phishing,3.4992275417233563,False,10,21,5,0,1,6,1.3055910403991196
legitimate,3.675310868912365,False,-1,23,0,0,3,6,1.6280597791088702
legitimate,3.849223912390625,False,11,23,1,0,1,5,2.065658003544243
legitimate,4.347225079617512,False,20,83,6,0,3,18,1.890145842467553
phishing,3.948394345536403,False,15,30,2,0,3,5,0.9251680086364632
legitimate,4.297336478740345,False,-1,46,0,0,3,9,3.1069050731635324
phishing,4.571928094887363,False,7,40,10,0,1,12,0.0
legitimate,4.2644608760283615,False,-1,48,0,0,4,7,1.4718842069050788
legitimate,4.380252571143406,False,-1,75,0,1,2,11,2.7456238763413614
legitimate,4.106949132758152,False,-1,31,0,0,4,8,1.3344544817790027
phishing,4.746770571832187,True,51,78,9,2,3,10,0.6748174580312458
phishing,4.486370130156178,False,-1,50,0,0,3,11,1.136889067068887
phishing,4.623010557409425,False,36,80,25,0,4,8,0.7904092252000914
legitimate,3.917837797403416,False,-1,32,0,0,4,7,1.3750553730502733
legitimate,3.726698863135301,False,-1,33,0,0,4,6,1.2974120687790651
legitimate,4.0765182426716855,False,34,43,1,0,4,7,0.8342782151709713
legitimate,4.154870932962631,False,-1,37,0,0,4,6,0.6660949124750476
legitimate,4.091135423220312,False,-1,31,0,0,2,5,2.43197760349002
legitimate,3.823934896284056,False,-1,24,0,0,4,6,1.5992881759797035
legitimate,3.723074189428569,False,-1,25,0,0,3,6,1.299381341329988
phishing,4.972570600190436,True,-1,126,0,0,3,11,1.3543506064248907
phishing,3.686419411348773,False,-1,26,0,0,2,6,2.358907031401789
legitimate,4.176356268041496,False,-1,68,0,0,3,12,1.700395738754266
phishing,3.74741303953164,False,-1,19,0,0,2,5,4.845080119177089
legitimate,4.054721860532484,False,-1,35,0,0,4,8,1.823872934914044
legitimate,3.7622673906514943,False,-1,23,0,0,1,4,1.7663094829373347
phishing,4.432294243948858,False,7,37,8,0,1,7,0.9639103214984188
phishing,4.175550615909831,False,33,39,1,0,1,7,3.085826064389127
legitimate,3.842370993177109,False,27,28,1,0,2,6,1.599581786172632
legitimate,4.456484556133595,False,38,56,3,0,2,9,1.6302886594080042
legitimate,3.940759832540089,False,-1,28,0,0,4,6,1.1479493436670996
phishing,4.744888548805369,False,13,74,12,0,3,12,1.4254640790367437
phishing,4.022938015612072,False,-1,66,0,0,1,9,1.0887158742712606
legitimate,3.9964393446710154,False,-1,40,0,0,3,6,0.95338709134741
phishing,4.2584700077089925,False,66,71,4,0,2,12,2.201145704680902
legitimate,4.5989990027090375,False,43,77,4,0,7,15,1.7952577238759333
phishing,3.8150610122030697,False,-1,30,0,0,3,5,1.077943768312995
legitimate,3.4864405016961446,False,-1,24,0,0,3,6,2.1274677589947903
phishing,4.348167374110518,False,45,57,1,0,1,10,1.3671488444112978
phishing,4.050301855434981,False,-1,38,0,0,2,7,1.0482023190796972
legitimate,4.934250019028106,False,35,84,4,0,4,15,1.877617056251481
phishing,4.719288874603137,True,52,243,85,1,2,23,2.7642974346167843
legitimate,4.277797824812466,False,37,43,6,0,1,9,3.1069050731635324
legitimate,4.066784213473103,False,-1,31,0,0,3,6,1.196975194133612
phishing,4.239524579110022,False,-1,49,0,0,3,11,2.377723956810192
phishing,4.39531020894716,False,38,42,1,0,2,9,1.0783057723025389
phishing,4.949429881598737,False,7,79,25,0,3,9,0.5021390615429144
legitimate,3.753269689515107,False,-1,25,0,0,2,6,1.482996088253208
phishing,4.766540747294447,True,58,123,15,3,5,18,1.2725729281618978
phishing,4.43858836864981,False,8,38,8,0,2,7,0.9639103214984188
phishing,4.470774116184353,True,22,51,10,1,4,9,2.508888386726258
phishing,4.419515662753737,False,-1,73,0,0,3,13,1.2084295259878697
legitimate,4.208297968550675,False,31,41,3,0,3,8,1.0089906497507486
phishing,4.211671949980976,False,-1,56,0,0,1,13,1.7856544703774075
legitimate,4.255971992896315,False,-1,53,0,0,3,9,1.7786135931462697
phishing,3.681880802803401,False,-1,19,0,0,2,5,1.7991075280670097
phishing,4.78810913474292,True,72,106,18,2,1,14,0.8651108727693215
phishing,4.197325708706504,False,7,34,9,0,1,9,0.0
phishing,4.687784648170441,True,62,125,18,2,4,18,1.1178122325987816
phishing,4.128351141951583,False,-1,52,0,0,4,11,1.7894077928043552
phishing,4.886541279304703,False,22,72,13,0,2,9,1.7691065374356592
legitimate,4.02085512047121,False,-1,34,0,0,4,6,0.9269296371142468
phishing,4.411147116210503,False,-1,74,0,0,4,11,0.7053978369273577
phishing,4.751408352803367,True,62,128,24,2,4,19,1.1178122325987816
phishing,4.0220005168831525,False,-1,35,0,0,2,5,1.082667222360113
phishing,4.300417263616583,False,-1,58,0,0,4,10,1.1788175225492374
phishing,5.492957696200646,False,26,99,12,0,2,7,2.2590527911683225
phishing,4.242728511894104,True,-1,68,0,0,2,10,0.6392701228593566
legitimate,4.129661788586731,False,22,77,3,0,3,12,0.630073088178827
legitimate,4.571392547915886,False,58,77,1,0,3,16,1.6163801557953748
phishing,4.502940729281091,False,-1,105,0,0,4,15,0.6919769366117181
phishing,4.807123201493533,True,54,119,26,2,3,18,1.2725729281618978
legitimate,4.06014563981535,False,-1,47,0,0,3,7,1.4643722098718597
phishing,4.106198332810094,False,-1,40,0,0,2,8,1.646849734749901
phishing,4.522862964886047,False,21,54,26,0,1,7,2.658213908094223
legitimate,3.913269689515107,False,-1,25,0,0,4,7,1.5956397687239572
phishing,5.255168228567572,False,45,178,34,2,3,25,1.535229841401619
phishing,3.957295873840569,False,-1,35,0,0,3,7,1.2662290426661629
phishing,4.1581409171909165,True,-1,43,0,0,2,6,1.044095749989081
legitimate,4.332505559422837,False,-1,59,0,0,3,10,1.1882258940699686
phishing,4.4597898815300745,False,26,59,17,0,2,7,1.147152561606105
phishing,3.337175341123077,False,7,17,2,0,1,5,1.1594231083773283
legitimate,4.092896608419108,True,-1,40,0,0,2,5,0.783246435946746
phishing,3.9898980954642873,False,14,30,3,0,2,5,0.7262490423612821
legitimate,3.938721875540868,False,-1,24,0,0,4,6,2.2954449005198976
legitimate,4.156728414096944,False,-1,60,0,0,3,10,1.2673626700050016
phishing,4.303636003806989,False,50,68,4,0,3,12,1.1786251573543238
legitimate,4.375582881433896,False,10,51,1,0,3,9,4.361566563054492
phishing,4.342186055004734,True,16,52,11,2,2,8,0.5475794791278137
phishing,4.202744497818535,False,11,33,9,1,2,7,0.1615718380351282
legitimate,4.11061213231307,False,-1,52,0,0,3,9,3.1069050731635324
legitimate,4.573547601731285,False,-1,69,0,0,3,13,1.6163801557953748
legitimate,4.201692923824033,False,-1,39,0,0,3,6,0.95338709134741
legitimate,4.006720834246032,False,-1,41,0,0,3,7,1.34001282530136
legitimate,3.8924866505712017,False,-1,34,0,0,4,6,0.8522596265924158
legitimate,4.449461694408368,False,-1,68,0,0,3,11,3.1069050731635324
phishing,4.184183719779189,False,-1,40,0,0,2,9,3.468116818779324
phishing,3.847128210136425,False,10,33,1,0,2,7,1.3468987196538078
legitimate,4.272055208874201,False,-1,48,0,0,3,8,1.144900179293563
phishing,4.536586734384575,False,73,210,68,0,3,16,0.8944756929147155
phishing,4.468435506201716,False,53,66,3,0,4,11,1.489141466871622
legitimate,4.328301174253796,False,55,61,1,0,2,11,2.298373775124679
legitimate,4.504472487127264,False,33,58,19,0,2,12,2.615010990246244
legitimate,3.833070907091279,False,-1,31,0,0,3,6,1.0914589622821094
legitimate,4.00341719532907,False,-1,51,0,0,2,11,1.559104340799211
phishing,4.731387229191194,False,73,210,80,0,3,16,0.8944756929147155
phishing,5.226020755144025,False,32,77,3,0,3,11,2.361808651402112
legitimate,4.152638373963221,False,-1,45,0,0,3,8,1.1056150090473045
legitimate,4.514673832510917,False,56,117,5,0,4,16,1.020077683619183
legitimate,3.943465189601646,False,-1,25,0,0,4,6,1.855843121595568
phishing,4.584196919736365,False,28,61,13,0,2,9,2.8990331545823755
phishing,4.10621704899493,False,-1,49,0,0,3,13,3.002457011437112
legitimate,4.633906979070133,False,24,69,7,0,3,12,2.709537032312176
phishing,5.043544614839374,False,32,82,6,0,3,12,2.361808651402112
phishing,4.1900079935705445,False,48,54,1,0,2,9,1.1077899271724292
phishing,4.5004036179525455,False,47,64,11,0,2,13,1.6407472176739757
legitimate,3.95424739969208,False,-1,34,0,0,4,6,1.1328976993950155
phishing,4.078870060698685,False,34,63,1,0,2,12,0.8331602707906562
legitimate,4.280394654123195,False,23,28,2,0,2,6,2.5436376438287107
legitimate,4.477537289790849,False,-1,61,0,0,3,10,1.3059372489105074
phishing,4.229003731107053,False,11,35,3,0,1,7,3.170539890184677
legitimate,3.501397825434103,False,-1,23,0,0,4,6,2.902185933378275
legitimate,3.950063756436209,False,-1,26,0,0,1,5,1.148471391727478
phishing,4.543306805529722,False,8,65,3,2,3,11,1.745757734432256
legitimate,3.8693312611115176,False,-1,28,0,0,4,6,1.0494306855206224
