status,url_length,digit_count,shannon_entropy,relative_entropy,vowel_consonant_ratio,first_digit_position,contains_ip,special_chars_count,contains_port,subdomain_count,common_terms_count,contains_underscore,contains_dash,is_shortened,abnormal_subdomains
legitimate,77,0,4.3308417045801235,0.7562215389535691,0.4772727272727273,-1,False,12,False,0,3,False,True,False,False
phishing,63,3,4.78070725706731,2.510613333829031,0.5161290322580645,29,False,13,False,0,4,False,False,False,False
legitimate,62,0,4.100811384248414,2.3060673507342067,0.34210526315789475,-1,False,11,False,0,3,False,True,False,False
legitimate,73,8,4.521816087744977,2.205687076709817,0.42857142857142855,23,False,15,False,0,4,False,True,False,False
phishing,57,0,4.273348733645773,0.7786583676574417,0.4375,-1,False,11,False,0,3,False,True,False,False
phishing,52,1,4.322579324069081,1.8853982243063094,0.3793103448275862,9,False,11,False,0,1,False,True,False,False
legitimate,23,0,3.2903216092483056,1.883231556784354,0.2,-1,False,5,False,0,2,False,False,False,False
legitimate,33,0,4.043801694853791,1.3310813901753995,0.35,-1,False,6,False,0,1,False,False,False,False
legitimate,65,1,4.329855990438534,0.7256692459437849,0.38461538461538464,16,False,10,False,0,3,False,True,False,False
legitimate,34,0,3.9176264438733592,1.0223665422369435,0.35,-1,False,7,False,0,4,False,False,False,False
phishing,70,21,4.91130614599952,1.1836466291435193,0.5185185185185185,22,False,8,False,0,2,False,False,False,False
phishing,62,0,4.366366117259868,1.5523533988914031,0.3076923076923077,-1,False,11,False,0,3,False,True,False,False
legitimate,29,0,4.1162646156680225,0.967246818281358,0.375,-1,False,7,False,0,3,False,True,False,False
legitimate,32,0,3.819548827786958,1.493346441764679,0.3684210526315789,-1,False,6,False,0,3,False,False,False,False
legitimate,88,6,4.517933392155013,2.3399952867930356,0.44680851063829785,46,False,14,False,0,3,False,True,False,False
legitimate,63,0,4.2016531955162995,1.026961658814544,0.5294117647058824,-1,False,11,False,0,3,False,True,False,False
legitimate,30,0,3.9232314287976204,2.091885779265181,0.4117647058823529,-1,False,6,False,0,3,False,False,False,False
phishing,73,7,4.365515957139264,0.8254232629021138,0.4594594594594595,14,False,12,False,0,3,False,True,False,False
legitimate,48,0,3.8355006579912168,2.622067769876508,0.3103448275862069,-1,False,10,False,1,3,False,False,False,False
phishing,132,6,5.383375841222496,2.1500428472379514,0.52,61,False,12,False,0,3,True,False,False,False
legitimate,33,0,4.028946391954607,0.7966476588607571,0.35,-1,False,6,False,0,3,False,False,False,False
phishing,63,0,4.5922262573700525,3.2215703243969385,0.625,-1,False,11,False,0,3,False,False,False,False
phishing,39,0,4.31426624499232,1.3098071211032765,0.5238095238095238,-1,False,7,False,0,2,False,True,False,False
phishing,49,6,4.4102292316937,0.4234194908994669,0.375,11,False,10,False,0,2,False,True,False,False
phishing,35,0,4.104302931775616,1.130043715119105,0.5,-1,False,5,False,0,2,False,False,False,False
phishing,134,20,4.831700936808024,1.1178122325987816,0.5409836065573771,62,False,20,False,2,3,True,True,False,True
legitimate,32,0,3.8820488277869583,0.8979249221261767,0.3684210526315789,-1,False,6,False,0,4,False,False,False,False
phishing,49,10,4.216152190789069,0.08426697712129055,0.4090909090909091,12,False,8,False,2,3,False,False,False,False
phishing,648,132,5.827074088117939,2.7751791143620537,0.24935064935064935,52,False,35,False,0,3,False,True,False,False
legitimate,108,8,4.550698905074092,1.3111764063921674,0.5283018867924528,66,False,19,False,0,3,False,True,False,False
legitimate,21,0,3.4992275417233563,2.446875244265166,0.07142857142857142,-1,False,6,False,0,3,False,False,False,False
legitimate,31,1,4.1313003425053605,0.9367349259928659,0.47058823529411764,7,False,5,False,0,2,False,False,False,False
legitimate,19,0,3.576617644908665,1.7837299943717688,0.2727272727272727,-1,False,5,False,0,2,False,False,False,False
legitimate,47,0,4.248544639225422,0.95338709134741,0.5185185185185185,-1,False,6,False,0,3,False,False,False,False
phishing,32,2,3.8431390622295662,3.3744979942278563,0.3333333333333333,16,False,6,False,0,2,False,False,False,False
phishing,71,20,4.673775464300863,0.509895552576255,0.2727272727272727,8,False,9,False,0,2,False,True,False,True
legitimate,55,1,4.288393641916392,1.56256986675958,0.40625,14,False,9,False,0,4,False,True,False,False
phishing,37,0,4.100816878908575,3.5379360348069078,0.2,-1,False,7,False,0,1,False,False,False,False
phishing,36,3,4.350209029099896,2.851428644795422,0.3,15,False,7,False,0,2,False,False,False,False
legitimate,31,0,4.0022680844408445,1.168311677220469,0.3157894736842105,-1,False,6,False,0,4,False,False,False,False
legitimate,45,0,4.038873585546249,1.5553191409794962,0.32142857142857145,-1,False,8,False,0,3,False,True,False,False
phishing,156,27,5.166257845988042,0.6293579678930571,0.4657534246575342,55,False,22,False,2,3,True,True,False,True
legitimate,18,0,3.572431251322119,3.1642758897817225,0.18181818181818182,-1,False,5,False,0,2,False,False,False,False
phishing,46,0,4.0480336303846824,3.359009981379785,0.4074074074074074,-1,False,8,False,0,2,False,False,False,False
legitimate,28,0,3.8423709931771084,1.421886906500693,0.2222222222222222,-1,False,6,False,0,3,False,False,False,False
legitimate,38,5,4.418722908066562,2.052442166475551,0.4444444444444444,33,False,7,False,0,3,False,False,False,False
legitimate,55,0,4.024174205995674,2.2842659016135176,0.6206896551724138,-1,False,8,False,0,2,False,True,False,False
legitimate,23,0,3.555533151426996,1.9848000072202563,0.3076923076923077,-1,False,6,False,0,3,False,False,False,False
phishing,36,0,4.072431251322119,1.0193057887081878,0.4090909090909091,-1,False,5,False,0,2,False,False,False,False
legitimate,26,0,3.6612262562697886,2.239003622372986,0.5384615384615384,-1,False,6,False,0,3,False,False,False,False
phishing,69,8,4.449894428171292,2.0013514388055382,0.3611111111111111,60,False,12,False,0,1,False,True,False,False
phishing,42,0,4.111973672521205,1.456816634123292,0.36,-1,False,8,False,0,2,False,True,False,False
phishing,37,1,4.1317695012795665,2.4992192304462004,0.3333333333333333,31,False,8,False,0,2,False,False,False,False
legitimate,64,6,4.574087797403417,1.4310278205742957,0.35294117647058826,22,False,12,False,0,3,False,True,False,False
phishing,116,0,4.52124789024874,0.9993648319959914,0.5645161290322581,-1,False,19,False,0,2,False,True,False,False
legitimate,24,0,3.6572682296173897,1.0979957594408591,0.5833333333333334,-1,False,5,False,0,2,False,False,False,False
phishing,19,0,3.7474130395316396,2.1267220558511926,0.18181818181818182,-1,False,6,False,0,1,False,True,False,False
phishing,78,11,4.596856104724884,0.5640407516998629,0.3023255813953488,37,False,11,False,0,3,False,False,False,False
phishing,32,0,3.8011085007312415,1.9868800710944263,0.3684210526315789,-1,False,6,False,0,3,False,False,False,False
legitimate,48,4,4.448934896284057,1.2965755923412077,0.4583333333333333,31,False,9,False,0,3,True,True,False,False
phishing,48,2,4.327368167875318,1.2599867018339148,0.35714285714285715,44,False,8,False,0,2,False,True,False,False
phishing,49,0,4.170732548152689,0.9825605288384632,0.36666666666666664,-1,False,8,False,0,2,False,True,False,False
legitimate,75,0,4.2267523182502655,1.0825244931239704,0.4878048780487805,-1,False,14,False,0,4,False,True,False,False
phishing,38,0,4.188331131693837,1.1863057640785717,0.45454545454545453,-1,False,6,False,0,4,False,False,False,False
phishing,29,0,3.745406425938248,1.728036032699519,0.375,-1,False,7,False,0,3,False,False,False,False
phishing,128,19,4.848354570922314,1.1178122325987816,0.5254237288135594,62,False,19,False,2,4,True,True,False,True
phishing,24,0,3.7720552088742014,1.5093671675261846,0.1875,-1,False,5,False,0,2,False,False,False,False
phishing,43,2,4.100228707989217,2.2663959113740497,0.5,24,False,8,False,0,2,False,False,False,False
legitimate,66,0,4.132321060291975,1.1718503315620186,0.4358974358974359,-1,False,10,False,0,4,False,True,False,False
phishing,80,25,4.943942707918269,0.5021390615429144,0.40625,7,False,10,False,0,3,False,False,False,False
phishing,426,18,4.7238465531845195,2.4074071771017835,0.5628140703517588,7,True,97,False,0,10,True,False,False,False
phishing,50,0,4.040240000427043,1.8089654159479545,0.48148148148148145,-1,False,10,False,3,3,False,False,False,True
phishing,107,1,4.472671301142113,1.728036032699519,0.48148148148148145,92,False,26,False,0,5,False,False,False,False
phishing,40,10,4.453055907333276,0.0,0.38461538461538464,7,True,12,False,0,1,False,False,False,False
phishing,49,0,4.091665140378663,2.337074307212473,0.42857142857142855,-1,False,9,False,0,3,False,True,False,False
phishing,38,0,4.093340592892869,1.7364744638400829,0.23076923076923078,-1,False,6,False,0,3,False,False,False,False
legitimate,17,0,3.4992275471326932,2.715634265297007,0.2,-1,False,5,False,0,1,False,False,False,False
phishing,36,1,3.853700612963029,1.0712789968814187,0.5263157894736842,18,False,6,False,0,2,False,False,False,False
legitimate,44,0,3.944180835386,1.122774725813179,0.48,-1,False,7,False,0,4,False,False,False,False
legitimate,23,0,3.414441303694973,1.3461885404612242,0.38461538461538464,-1,False,5,False,0,2,False,False,False,False
phishing,26,3,3.8441065448145375,3.7929286521737224,0.13333333333333333,18,False,6,False,0,2,False,False,False,False
phishing,189,88,4.716558702250595,5.014255036915784,0.4032258064516129,26,False,14,False,0,2,False,False,False,False
legitimate,43,6,4.295353348118593,3.1069050731635324,0.5555555555555556,37,False,9,False,0,1,False,False,False,False
phishing,68,7,4.383193496957241,1.5882806577423845,0.5,51,False,13,False,0,3,True,False,False,False
phishing,29,0,3.741962789037908,1.9159902474642434,0.5,-1,False,5,False,0,3,False,False,False,False
legitimate,47,0,4.365773894636634,2.4761081115467483,0.4074074074074074,-1,False,9,False,0,3,True,False,False,False
phishing,60,3,4.39129564611606,0.951217618749296,0.4838709677419355,16,False,11,False,0,2,False,True,False,False
legitimate,58,5,4.344628624251411,2.29725128616969,0.4827586206896552,39,False,10,False,0,3,False,True,False,False
legitimate,41,0,4.070847431394585,1.2654284423232907,0.4782608695652174,-1,False,7,False,0,3,False,False,False,False
legitimate,30,0,3.764735178725506,1.4724043386142847,0.3333333333333333,-1,False,6,False,0,3,False,False,False,False
legitimate,27,0,3.7639657428240816,1.1702931791161222,0.3333333333333333,-1,False,7,False,0,4,False,False,False,False
legitimate,32,0,4.241729296672174,3.0666067713100653,0.5294117647058824,-1,False,6,False,0,3,False,False,False,False
legitimate,40,1,4.015311532225102,3.386830973713775,0.30434782608695654,32,False,9,False,0,3,False,True,False,False
phishing,57,1,4.323432119124253,2.076052703232308,0.5666666666666667,52,False,9,False,0,2,False,False,False,False
legitimate,56,0,4.331833663430985,3.1069050731635324,0.6666666666666666,-1,False,11,False,0,3,True,False,False,False
phishing,65,0,4.002364352318488,1.7766041553555763,0.2619047619047619,-1,False,12,False,0,3,False,True,False,False
phishing,40,3,4.146439344671015,0.9805032967622285,0.47619047619047616,22,False,6,False,0,2,False,False,False,False
phishing,74,15,4.923527480546905,1.7691065374356592,0.5151515151515151,22,False,9,False,0,2,False,False,False,False
legitimate,40,0,4.177567157116928,1.7389748148009945,0.3076923076923077,-1,False,6,False,0,4,False,False,False,False
legitimate,27,0,3.90231157591703,1.9237377638605868,0.42857142857142855,-1,False,7,False,0,5,False,False,False,False
phishing,39,0,3.9872178475009488,1.0005632655426235,0.5,-1,False,6,False,0,2,False,False,False,False
phishing,72,3,4.5042005654437425,2.054895265861558,0.3902439024390244,19,False,12,False,0,3,False,True,False,False
phishing,104,4,4.508252824685497,2.4055410682982608,0.31666666666666665,40,False,21,False,6,9,True,False,False,True
legitimate,43,0,4.045239685277583,3.1069050731635324,0.75,-1,False,8,False,1,3,False,False,False,False
phishing,52,0,3.8391529419070434,2.785622595598472,0.06976744186046512,-1,False,6,False,0,3,False,False,False,True
phishing,48,0,4.264460876028362,1.1394276300357928,0.42857142857142855,-1,False,8,False,0,3,False,False,False,False
legitimate,24,0,3.7406015629507228,2.3755685273350746,0.5833333333333334,-1,False,5,False,0,1,False,False,False,False
legitimate,43,0,4.164295859202321,2.3916734688296075,0.5217391304347826,-1,False,8,False,0,3,True,False,False,False
legitimate,48,0,4.221922459779062,3.1069050731635324,0.6666666666666666,-1,False,8,False,0,3,True,False,False,False
phishing,54,0,4.210737909843948,1.6390498978605337,0.43333333333333335,-1,False,11,False,0,3,False,True,False,False
legitimate,36,0,4.252715278979704,1.4190084065278379,0.5,-1,False,6,False,0,3,False,False,False,False
legitimate,60,2,4.414794138353011,1.3814767541206838,0.24324324324324326,48,False,12,False,0,4,False,True,False,False
phishing,34,1,4.101881223476018,0.7951202950730512,0.35,19,False,6,False,0,3,False,False,False,False
legitimate,33,0,3.76062054430996,1.0319914162497164,0.6875,-1,False,6,False,0,1,False,False,False,False
legitimate,70,0,4.298497618110378,1.0675189496137394,0.6111111111111112,-1,False,12,False,0,2,False,True,False,False
phishing,41,3,4.32025139454538,1.6145545227649327,0.45454545454545453,23,False,6,False,0,3,False,False,False,False
phishing,23,0,3.849223912390625,2.3192807704057974,0.3076923076923077,-1,False,6,False,0,1,False,False,False,False
phishing,64,3,4.542183985216441,0.7554588781707559,0.45714285714285713,44,False,10,False,0,1,False,True,False,False
phishing,86,29,4.964071662122395,2.5606388376097544,0.5333333333333333,16,False,11,False,0,3,False,False,False,False
legitimate,67,9,4.302821048854524,3.2787395710282414,0.3333333333333333,41,False,14,False,1,2,False,False,False,False
legitimate,70,0,4.163241460619513,1.6117492564650802,0.37209302325581395,-1,False,11,False,0,4,False,True,False,False
phishing,127,22,4.745478853900612,1.1178122325987816,0.6730769230769231,63,False,18,False,2,4,True,True,False,True
legitimate,62,0,4.433956900894439,2.86739943716623,0.2894736842105263,-1,False,13,False,0,4,True,True,False,False
legitimate,24,0,3.6531071683628116,2.1414156278286063,0.2857142857142857,-1,False,6,False,0,3,False,False,False,False
phishing,77,39,4.35539339926979,1.5642646406333391,0.21739130434782608,27,False,10,False,0,2,False,False,False,False
phishing,155,62,4.942362251471632,1.6347520531570168,0.45098039215686275,32,False,19,False,0,3,False,True,False,False
phishing,55,9,4.4971926138321,0.8866198089248071,0.4,20,False,11,False,2,2,False,True,False,True
phishing,56,2,4.1685256807930084,0.8067423405893912,0.5,32,False,9,False,0,2,False,True,False,True
phishing,37,0,3.7329887579778505,1.0309517426538923,0.5789473684210527,-1,False,7,False,0,1,False,False,False,False
legitimate,42,0,4.0323313399510505,0.6499945894544361,0.48,-1,False,5,False,0,2,False,False,False,True
phishing,31,10,4.103727665980414,0.0,0.2,7,True,9,False,0,1,False,False,False,False
phishing,27,0,3.763965742824082,3.525710543796528,0.16666666666666666,-1,False,6,False,0,2,False,False,False,False
legitimate,26,0,3.891995487039019,1.4005845802479462,0.26666666666666666,-1,False,7,False,0,4,False,True,False,False
legitimate,39,4,4.1949067057088945,1.645080505890364,0.23809523809523808,34,False,9,False,0,2,False,False,False,False
phishing,113,19,5.1309397246132304,1.2349993637154966,0.24615384615384617,38,False,13,False,0,1,False,False,False,False
legitimate,23,6,3.7622673906514947,0.4886420054966182,0.1111111111111111,11,False,7,False,0,3,False,True,False,False
phishing,71,0,4.4847752968488415,0.9297803694444815,0.5789473684210527,-1,False,11,False,0,3,False,True,False,False
phishing,41,0,3.966831272699697,0.9978756712702724,0.4583333333333333,-1,False,6,False,0,2,False,False,False,False
legitimate,47,0,4.177374895226562,1.5836767978593893,0.5,-1,False,8,False,0,3,False,False,False,False
phishing,28,1,4.137537511266052,1.654248677634659,0.29411764705882354,21,False,5,False,0,3,False,False,False,False
phishing,51,0,3.9394735692733818,0.7260139636154359,0.4666666666666667,-1,False,7,False,0,3,False,True,False,False
legitimate,96,7,4.325993711212548,1.4067631888626175,0.5,40,False,14,False,0,5,False,True,False,False
phishing,61,0,4.272401017955156,1.5894871312523793,0.6129032258064516,-1,False,11,False,0,1,True,True,False,False
phishing,76,11,4.488840875657915,1.1178122325987816,0.6176470588235294,61,False,10,False,2,3,False,True,False,True
legitimate,61,0,4.18451592944778,0.9325424309511613,0.5588235294117647,-1,False,8,False,0,2,False,True,False,False
phishing,47,5,4.570234330262949,2.387915567208517,0.34615384615384615,8,False,7,False,0,2,False,False,False,False
phishing,130,48,4.740379571625078,2.5289296116660878,0.6046511627906976,18,False,13,False,6,2,False,True,False,True
legitimate,63,0,4.101804083524978,1.0409478991365169,0.5757575757575758,-1,False,11,False,0,1,False,True,False,False
legitimate,45,0,4.007542262563647,0.9185523745837779,0.46153846153846156,-1,False,7,False,0,2,False,True,False,False
phishing,35,0,3.9648576597402947,1.0722400465189217,0.4,-1,False,7,False,0,2,False,True,False,False
legitimate,81,1,4.4196147448145595,1.8956666382458658,0.41304347826086957,44,False,15,False,0,4,False,True,False,False
legitimate,48,0,4.2699746782469115,3.1069050731635324,0.4444444444444444,-1,False,9,False,0,3,True,False,False,False
legitimate,23,0,3.729446194905257,2.5218016724877197,0.21428571428571427,-1,False,6,False,0,4,False,False,False,False
phishing,44,0,4.036040925839782,0.9018013877886608,0.3333333333333333,-1,False,8,False,0,4,False,False,False,False
legitimate,23,0,3.6753108689123644,2.216589904002268,0.3076923076923077,-1,False,6,False,0,4,False,False,False,False
phishing,106,20,4.693196253112711,1.3994777446575117,0.37735849056603776,74,False,13,False,0,3,False,True,False,False
phishing,44,3,4.107523812833571,2.3609279665825715,0.23076923076923078,9,False,9,False,2,3,False,True,False,False
legitimate,77,2,4.387859360756269,3.012612395872102,0.45,38,False,17,False,0,3,False,True,False,False
legitimate,30,0,3.7647351787255054,2.145483849239313,0.3157894736842105,-1,False,5,False,0,3,False,False,False,False
phishing,56,10,4.789148671903073,2.201145704680902,0.48,30,False,9,False,0,1,False,True,False,False
legitimate,89,0,4.736765386353947,1.6163801557953748,0.46,-1,False,16,False,0,4,True,False,False,False
legitimate,89,0,4.274279325019898,3.1633812324231085,0.4489795918367347,-1,False,18,False,0,3,False,True,False,False
legitimate,43,2,4.553944405764262,1.9564639909113577,0.2692307692307692,33,False,8,False,0,4,False,False,False,False
legitimate,111,7,4.4879979688177825,2.7105226913175384,0.43103448275862066,72,False,21,False,0,3,True,False,False,False
legitimate,85,4,4.4503379256080375,1.4569462617720748,0.4090909090909091,31,False,19,False,0,3,False,True,False,False
legitimate,83,6,4.6717351076445786,1.241619628214806,0.47619047619047616,42,False,15,False,1,3,False,True,False,False
phishing,60,5,4.322964554947562,0.5380230314194298,0.6666666666666666,11,False,10,False,0,2,False,True,False,False
legitimate,68,0,4.668293819720665,1.6163801557953748,0.47368421052631576,-1,False,12,False,0,3,True,False,False,False
phishing,22,0,3.8453509366224354,1.2427889740800533,0.3076923076923077,-1,False,5,False,0,3,False,False,False,False
legitimate,21,0,3.748994803525096,2.0552182788121667,0.23076923076923078,-1,False,5,False,0,2,False,False,False,False
legitimate,61,0,4.332639903868393,2.6880754958166246,0.45714285714285713,-1,False,10,False,0,3,False,True,False,False
phishing,263,72,4.802249521592264,1.0223687341798187,0.6,126,False,23,False,0,6,True,False,False,False
legitimate,59,0,4.343761904964023,1.556787671882553,0.6896551724137931,-1,False,10,False,0,3,False,True,False,False
phishing,168,24,5.45742397411003,4.137315734681217,0.14285714285714285,31,False,8,False,0,3,False,True,False,False
phishing,33,0,3.7030407100708658,1.6017742473085246,0.3684210526315789,-1,False,7,False,0,2,False,True,False,False
legitimate,59,0,4.2147849477701795,1.469461521503077,0.5,-1,False,8,False,0,3,False,True,False,False
legitimate,37,0,4.080414513985239,1.949543625158916,0.3181818181818182,-1,False,8,False,0,3,False,False,False,False
legitimate,30,0,3.507751647240616,2.6003966339485487,0.2631578947368421,-1,False,6,False,0,4,False,False,False,False
phishing,136,18,4.724210223554932,1.1178122325987816,0.6724137931034483,62,False,21,False,2,4,True,True,False,True
phishing,70,3,4.319736009796417,0.8871329676577268,0.5,13,False,13,False,2,2,False,True,False,True
legitimate,30,0,3.9898980954642873,1.1304620327407933,0.3333333333333333,-1,False,6,False,0,4,False,False,False,False
phishing,99,9,5.220619024296498,2.3916734688296075,0.1791044776119403,34,False,11,False,0,3,True,False,False,False
legitimate,71,0,4.369414330858089,1.6852235363394137,0.4523809523809524,-1,False,10,False,0,3,False,True,False,False
phishing,71,8,4.677277578040113,1.2135201973475545,0.2558139534883721,28,False,9,False,2,1,False,True,False,False
phishing,51,1,4.436747890821421,0.49780774270675493,0.5,33,False,8,False,0,2,False,True,False,False
phishing,57,0,4.15920421738829,2.0166231685136853,0.4838709677419355,-1,False,11,False,3,3,False,True,False,True
legitimate,80,0,4.352401301262619,1.4970622011332575,0.4883720930232558,-1,False,16,False,0,4,False,True,False,False
phishing,53,2,4.194743455201286,1.7238049551942,0.4482758620689655,41,False,9,False,0,3,False,False,False,False
legitimate,88,5,4.273615711628109,1.1899038256818002,0.5909090909090909,38,False,13,False,0,4,False,True,False,False
phishing,37,0,4.208924987016684,1.5918443313436916,0.6666666666666666,-1,False,7,False,0,3,False,True,False,False
phishing,41,1,4.031587907627833,0.9233560868874906,0.43478260869565216,39,False,7,False,0,3,False,False,False,False
phishing,96,0,4.453707814343077,1.295084773988486,0.43103448275862066,-1,False,13,False,0,2,True,True,False,False
phishing,121,30,4.085863728199876,1.9596609741345021,0.4594594594594595,38,False,37,False,0,3,False,True,False,False
legitimate,49,0,4.196143007292211,1.4845281058788502,0.42857142857142855,-1,False,9,False,0,4,False,True,False,False
legitimate,32,4,3.9886085007312415,1.8120750539425898,0.3125,28,False,7,False,0,3,False,False,False,False
legitimate,66,0,4.266238870323739,1.2431948421974837,0.3902439024390244,-1,False,9,False,0,4,False,True,False,False
legitimate,59,2,4.232065456391431,1.2367936835741915,0.4117647058823529,52,False,9,False,0,4,False,True,False,False
phishing,149,11,5.491388718894613,1.1223542006683644,0.4074074074074074,51,False,24,False,0,3,True,True,False,False
phishing,34,1,3.9620315910594455,1.7005262673537433,0.23809523809523808,23,False,7,False,0,3,False,False,False,False
legitimate,102,0,4.153018865722233,1.550675528705435,0.5423728813559322,-1,False,11,False,0,3,False,True,False,False
legitimate,46,0,4.199782543240032,0.95338709134741,0.5,-1,False,7,False,0,3,False,False,False,False
phishing,165,43,5.481432384858772,1.8678676610353981,0.44285714285714284,56,False,21,False,0,4,True,True,False,False
legitimate,46,0,4.245431792590248,1.2526644181669317,0.25806451612903225,-1,False,7,False,0,3,False,False,False,False
legitimate,27,0,3.8561962982193805,1.0021762059388837,0.4,-1,False,6,False,0,2,False,False,False,False
phishing,19,1,3.642149881636903,2.5967187367828704,0.18181818181818182,18,False,5,False,0,1,False,False,False,False
phishing,43,4,4.268719696310996,1.6589778952896295,0.45454545454545453,22,False,7,False,0,2,False,False,False,False
phishing,177,14,4.7935313164261055,0.6621039701475567,0.5161290322580645,63,False,22,False,0,5,False,False,False,False
phishing,112,27,4.952170718273127,2.572672911131626,0.4883720930232558,17,False,21,True,0,1,False,False,False,False
legitimate,22,0,3.663532754804254,1.694873897034141,0.3333333333333333,-1,False,6,False,0,3,False,False,False,False
phishing,66,21,4.534564717968385,0.2306350148971361,0.4166666666666667,8,False,11,False,1,1,False,True,False,False
legitimate,26,0,3.8441065448145375,1.312838152749657,0.3333333333333333,-1,False,6,False,0,3,False,False,False,False
phishing,58,0,4.310591237164564,1.1584414891955155,0.34285714285714286,-1,False,11,False,0,3,False,True,False,True
phishing,119,52,4.724316337083528,1.2846531780377846,0.35714285714285715,15,False,10,False,0,2,False,True,False,False
phishing,25,0,3.893660689688185,2.104644486668363,0.42857142857142855,-1,False,5,False,0,1,False,False,False,False
phishing,76,11,4.576406955027042,1.1178122325987816,0.5714285714285714,61,False,10,False,2,3,False,True,False,True
legitimate,88,0,4.041429704983755,0.7938925563180403,0.5416666666666666,-1,False,14,False,0,4,False,True,False,False
phishing,34,0,4.013070929103844,1.8767824754536544,0.3684210526315789,-1,False,8,False,0,1,False,False,False,False
phishing,31,0,4.0022680844408445,1.250820734445563,0.5625,-1,False,6,False,0,2,False,False,False,False
legitimate,35,0,4.050013373778755,0.7519805505653547,0.3333333333333333,-1,False,7,False,0,4,False,False,False,False
legitimate,29,0,3.4830050302680133,1.3613118136311955,0.4117647058823529,-1,False,5,False,0,3,False,False,False,False
phishing,131,23,4.829379021835717,1.1178122325987816,0.5714285714285714,65,False,20,False,3,4,True,True,False,True
legitimate,24,0,3.7406015629507228,1.259294128720101,0.3076923076923077,-1,False,7,False,0,2,False,True,False,False
phishing,263,28,5.806253283335527,1.3945720301411235,0.37888198757763975,63,False,13,False,0,3,False,False,False,False
legitimate,32,1,4.093139062229566,2.324097163287149,0.3333333333333333,27,False,7,False,0,3,False,False,False,False
phishing,79,22,4.6905917051869235,1.412442585947079,0.5333333333333333,46,False,11,False,0,3,False,True,False,False
phishing,44,0,4.254441845713345,1.9685645027985235,0.4,-1,False,9,False,0,1,False,False,False,False
legitimate,15,0,3.32323142879762,1.977771388162405,0.2222222222222222,-1,False,4,False,0,1,False,False,False,False
phishing,119,26,4.7698243620166645,1.2725729281618978,0.5625,54,False,18,False,2,3,True,False,False,True
phishing,63,0,4.334677646430646,1.6092578132423552,0.4166666666666667,-1,False,12,False,0,3,False,True,False,False
phishing,126,21,4.853827000208815,1.1178122325987816,0.43333333333333335,62,False,19,False,2,4,True,True,False,True
phishing,47,2,4.224177681188684,2.087168216109517,0.44,17,False,9,False,0,3,False,False,False,False
legitimate,63,0,4.344044161760534,0.924895545250721,0.5142857142857142,-1,False,10,False,0,3,False,True,False,False
legitimate,64,13,4.802668898701708,2.6916860226435464,0.36666666666666664,50,False,10,False,0,4,False,False,False,False
phishing,106,16,4.777587914315606,1.0538126393309897,0.46153846153846156,66,False,14,False,0,2,False,True,False,False
legitimate,33,5,4.017900089633386,1.1577027701601836,0.25,27,False,8,False,0,4,False,False,False,False
legitimate,26,0,3.642371448743902,0.798703885933679,0.5714285714285714,-1,False,4,False,0,2,False,False,False,False
legitimate,31,0,3.9292144551992183,0.995161712813503,0.3157894736842105,-1,False,6,False,0,4,False,False,False,False
phishing,40,0,4.125070520364181,1.002645885139801,0.375,-1,False,7,False,0,3,False,True,False,False
phishing,32,0,4.077819531114783,0.9514772350305141,0.42105263157894735,-1,False,5,False,0,2,False,False,False,False
phishing,68,0,4.307907975210716,0.8622650934756882,0.6571428571428571,-1,False,10,False,1,2,False,False,False,True
phishing,27,1,3.8841550945958057,1.3414276239394844,0.1875,17,False,7,False,0,3,False,False,False,False
phishing,59,0,4.386360423302621,2.1321204989174016,0.42424242424242425,-1,False,12,False,0,1,False,True,False,False
legitimate,37,0,4.060012149061901,0.6414876741672578,0.30434782608695654,-1,False,7,False,0,4,False,False,False,False
phishing,30,0,4.031401845392171,3.3090732133026726,0.3333333333333333,-1,False,6,False,0,3,False,False,False,False
phishing,96,0,4.201503285538248,1.0223687341798187,0.44642857142857145,-1,False,15,False,0,6,False,False,False,False
phishing,37,2,3.9492049741940667,0.8296819456559524,0.3181818181818182,14,False,6,False,0,2,False,False,False,False
phishing,122,34,5.0009659008558005,0.31038481294845127,0.288135593220339,7,False,12,False,0,1,False,False,False,False
legitimate,69,2,4.421849958117244,1.4725152623920732,0.5142857142857142,24,False,14,False,0,3,False,True,False,False
legitimate,98,0,4.313730378460796,1.5235524401096237,0.5818181818181818,-1,False,11,False,0,3,False,True,False,False
legitimate,42,2,4.234479554133744,0.6163044726515652,0.4166666666666667,15,False,6,False,0,4,False,False,False,False
legitimate,31,0,3.873235826376328,1.0815387165224164,0.3157894736842105,-1,False,6,False,0,3,False,False,False,False
legitimate,58,0,4.082227228581176,1.3553569103308083,0.5806451612903226,-1,False,9,False,0,3,False,True,False,False
legitimate,26,0,3.8441065448145375,1.2828862556771037,0.3333333333333333,-1,False,6,False,0,4,False,False,False,False
legitimate,67,2,4.328482616951629,1.0133742685357203,0.4864864864864865,38,False,10,False,0,3,False,False,False,False
phishing,112,1,4.641653083554663,1.7126056601949013,0.5737704918032787,7,False,15,False,0,2,False,True,False,False
legitimate,40,0,4.168453957701921,1.8658632443107612,0.24,-1,False,9,False,0,2,False,False,False,False
phishing,25,4,3.813660689688185,2.8945993115492166,0.14285714285714285,16,False,5,False,0,1,False,False,False,False
