status,shannon_entropy,abnormal_subdomains,first_digit_position,url_length,digit_count,subdomain_count,common_terms_count,special_chars_count,relative_entropy
phishing,4.368367439558378,True,40,50,1,1,3,9,2.7310712282367287
legitimate,4.138021161987908,False,-1,53,0,0,4,8,1.2367936835741915
phishing,5.128693180597295,False,41,186,58,0,3,31,1.2893781448340822
phishing,4.237285311573267,False,17,44,3,0,3,7,2.07059842469835
phishing,4.531198032323436,False,53,92,23,0,3,13,1.986904874696177
phishing,4.721413573685927,False,32,77,21,0,2,7,0.7926746153641194
phishing,4.261202584897221,False,-1,78,0,0,2,13,1.935458312126124
phishing,4.089552452560668,False,18,33,1,0,3,6,1.0496456361903406
phishing,4.608308726483007,True,65,81,12,3,4,12,1.1178122325987816
phishing,4.228990536357121,False,-1,69,0,0,3,13,1.331271113296867
phishing,5.487155875754186,False,76,163,20,0,4,21,1.171048253804986
phishing,3.7803946541231945,False,8,28,1,0,1,6,1.4147919546629726
legitimate,4.145610244817931,False,-1,84,0,0,2,12,1.233164176948029
phishing,4.053964915231237,True,-1,47,0,2,2,10,0.8929522911319661
legitimate,4.071581588126283,False,-1,35,0,0,3,6,1.118407611075439
phishing,4.755678975815086,False,24,56,6,0,2,10,1.4373104906125709
phishing,4.182633366759055,False,-1,85,0,0,3,16,1.3997949415820852
phishing,4.185979129983102,False,-1,50,0,0,1,9,1.0725242604984324
phishing,3.949204974194067,False,-1,37,0,0,1,7,1.179483284033005
phishing,4.150410872541982,False,-1,39,0,0,3,6,0.7517489047416316
legitimate,3.856196298219381,False,-1,27,0,0,3,6,1.6079282297208204
legitimate,4.504393128136449,False,-1,68,0,0,3,12,1.121494087557598
phishing,4.755669737312679,False,65,93,12,0,1,13,1.2646406230321552
phishing,4.100816878908575,False,-1,37,0,0,1,7,3.537936034806908
phishing,4.248495255525412,False,12,33,2,0,2,6,3.384867149335419
phishing,5.453308109066719,False,52,208,47,0,2,27,1.4886010915379184
legitimate,3.9817868349457264,False,-1,41,0,0,3,7,3.1069050731635324
legitimate,4.272331064905147,False,-1,39,0,0,3,8,1.4595965356917502
phishing,4.542469431935247,False,29,55,10,0,1,10,2.201145704680902
legitimate,4.36850216048758,False,81,83,1,0,3,18,2.0600718478047493
phishing,4.7341854355416375,False,29,155,29,0,6,18,1.2862330368964106
phishing,4.697071976531029,False,32,77,24,0,2,7,0.7926746153641194
phishing,4.7297400886186765,True,56,118,20,2,4,18,1.2725729281618978
legitimate,3.733660689688185,False,-1,25,0,0,4,6,1.8613375062852828
legitimate,3.8150724101159423,False,-1,26,0,0,4,6,2.0049096504921016
legitimate,4.005598979118066,False,-1,64,0,0,3,10,1.4404195369978117
phishing,3.8718956694089615,False,18,36,3,0,2,6,0.8451725719488276
legitimate,4.130170660497147,False,-1,58,0,0,3,12,1.6022230067799574
phishing,4.0251327245427015,True,29,41,3,0,1,7,1.0135718661905275
phishing,4.418693490604955,True,10,65,20,2,3,11,0.2164534463884672
legitimate,4.036040925839783,False,-1,44,0,0,3,7,1.1611977120761905
phishing,3.970175521464345,False,-1,24,0,0,1,6,1.6043997838870503
legitimate,4.1272831343132905,False,-1,33,0,0,4,6,0.8845258882813835
phishing,4.10424366875897,False,-1,36,0,0,4,8,2.780992914339896
legitimate,4.116264615668023,False,20,29,3,0,3,6,1.0686576747826355
phishing,4.684648180386233,False,83,91,8,0,2,12,1.233459942201725
phishing,5.209300370385562,False,34,113,9,0,3,13,2.3916734688296075
phishing,3.921029621737614,False,-1,26,0,0,2,6,2.627490875830439
phishing,4.882941605546922,True,62,127,26,2,4,18,1.1178122325987816
legitimate,4.307293540470038,False,57,83,1,0,3,13,1.793230341943155
phishing,4.11162928928394,False,-1,43,0,0,3,8,1.551982749487096
legitimate,4.188516128781719,False,-1,65,0,0,2,14,1.1262348734072951
phishing,4.47265017129941,False,7,53,10,0,1,11,0.0
phishing,5.117339151300367,False,36,104,6,0,2,12,2.5635302065640864
phishing,4.508252824685497,True,40,104,4,6,9,21,2.4055410682982608
phishing,5.121685265030196,False,53,73,11,0,3,13,1.9656068240557008
phishing,4.443794805600453,False,-1,113,0,0,2,19,0.9993648319959914
legitimate,3.953565664946427,False,-1,31,0,0,4,6,0.9504569195190358
legitimate,4.266541406655652,False,39,48,5,0,3,9,2.29725128616969
legitimate,3.781076011914607,False,-1,30,0,0,3,5,2.145483849239313
phishing,4.2518499866468025,False,-1,105,0,0,3,16,1.6091882573985936
phishing,4.192346052629153,True,26,39,3,1,3,8,0.9996176339074648
legitimate,4.349199939349345,False,-1,31,0,0,3,5,0.7709228381719216
legitimate,3.6943600808210224,False,-1,38,0,0,2,7,1.6082939047474525
phishing,5.253512497603679,True,23,139,12,0,4,18,0.6038383434227369
legitimate,4.349341698990737,False,-1,56,0,0,3,10,1.7906643541379037
phishing,4.509035633790891,False,-1,58,0,0,2,10,1.2541488279899935
legitimate,4.807435516759527,False,-1,70,0,0,3,11,0.9267228824201502
phishing,4.204511459715548,False,-1,36,0,0,2,7,1.3926482709777737
phishing,4.155688550854539,False,-1,59,0,0,3,6,0.6599161724451209
phishing,4.884721792358077,False,40,132,23,0,4,22,0.9074695372248058
legitimate,4.04784676997788,False,-1,39,0,0,3,7,3.398691617840759
phishing,4.318536708682196,False,80,85,1,0,1,13,0.7844124401312528
phishing,4.252139208343316,True,13,86,2,0,2,13,1.0071751973276388
phishing,4.765829444151724,False,103,159,5,0,2,26,1.252140600354107
phishing,4.206198332810095,False,-1,40,0,0,2,9,1.462468261223123
legitimate,4.238622359184686,False,-1,110,0,0,3,16,0.8643272654242566
phishing,5.168723425894133,False,32,82,5,0,3,12,2.361808651402112
legitimate,4.063981820580905,False,-1,50,0,0,2,8,1.4970653780607563
legitimate,4.371716950260307,False,45,52,3,0,3,9,1.3562195801761112
phishing,4.322243764812241,False,-1,76,0,0,5,14,0.7715584979614428
legitimate,4.471846529660797,False,32,54,4,0,2,10,2.066628391477953
legitimate,3.189898095464287,False,-1,15,0,0,1,4,2.4577130240635308
legitimate,3.642371448743902,False,-1,26,0,0,3,6,1.7381162729737234
phishing,4.831913819296192,False,62,275,101,0,1,23,1.1579465154970257
phishing,3.9713023022883713,False,-1,35,0,0,3,7,1.5327108992012737
phishing,4.732849736299386,False,32,77,23,0,2,7,0.7926746153641194
legitimate,4.691711948349568,False,55,74,6,0,4,11,0.8306944420565462
legitimate,4.3131519203061375,False,-1,52,0,0,4,8,3.386830973713775
phishing,4.275505804810935,False,-1,57,0,0,4,7,1.0139476105823049
legitimate,4.026360459931185,False,-1,37,0,0,4,7,1.000639402360045
phishing,4.650666058760109,False,76,107,21,0,3,14,1.3994777446575115
legitimate,4.51443585657848,False,67,79,5,0,3,14,1.2700127302871285
phishing,4.372216663880856,False,15,57,6,0,3,11,0.8327211936275787
legitimate,3.994680368408909,False,-1,28,0,0,3,6,1.4323184751912943
legitimate,3.708048150071232,False,-1,27,0,0,2,6,1.330865240308691
phishing,4.115037528699616,False,-1,49,0,0,3,7,0.5934272554432496
legitimate,3.9407598325400888,False,-1,28,0,0,4,8,1.881490165658117
legitimate,3.642149881636903,False,-1,19,0,0,2,5,1.8314421656963928
phishing,4.198532530221199,False,-1,42,0,0,4,8,2.1302331724341297
phishing,4.043057694064253,False,14,34,3,0,1,9,3.2421284795930667
legitimate,4.586848193337727,False,60,93,5,0,3,15,0.856602470006653
phishing,4.31412758642096,False,-1,94,0,0,4,12,0.9100606515012952
phishing,3.95905708166975,False,-1,37,0,0,2,7,0.8674238472407588
legitimate,4.308903195602073,False,-1,46,0,0,2,8,1.2654284423232909
phishing,5.196171571741552,False,36,123,40,0,3,19,1.630196931429674
legitimate,3.954874565488159,False,-1,41,0,0,2,9,1.1035712599236054
phishing,4.113082417322227,False,-1,71,0,0,2,10,0.985858574076616
legitimate,4.578794556252628,False,58,67,4,0,3,12,1.121744560870381
legitimate,4.220779217464201,False,39,57,2,0,3,10,1.2654284423232909
phishing,5.043544614839374,False,32,82,6,0,3,12,2.361808651402112
legitimate,3.9142149083365423,False,-1,45,0,0,5,9,2.3398284198911115
legitimate,4.185646925878171,False,-1,72,0,0,3,10,1.6378123078743003
phishing,3.9483943455364026,False,-1,30,0,0,2,7,1.2758151821800965
legitimate,3.9288026092707296,False,-1,37,0,0,2,8,1.5777810897435922
phishing,4.2067154719243804,False,-1,71,0,0,2,11,0.9423437437027607
phishing,3.856564762130954,False,15,30,1,0,3,6,1.1894983859780446
legitimate,4.08232813685843,False,-1,42,0,0,3,7,3.1069050731635324
phishing,4.806450396222248,True,65,128,22,3,4,19,1.1178122325987816
phishing,3.957852539097701,False,-1,39,0,0,3,8,2.1705145556568946
legitimate,4.190929511009918,False,-1,43,0,0,3,8,3.1069050731635324
phishing,4.127567157116928,False,12,40,10,2,3,8,0.0842669771212905
phishing,5.363275115775429,False,34,99,11,0,4,10,2.3916734688296075
legitimate,3.9292144551992174,False,-1,31,0,0,2,6,1.0196301584600405
phishing,4.0206515671311625,False,-1,54,0,0,4,9,1.049542624832977
phishing,4.934669156811631,True,58,123,28,3,5,18,1.2725729281618978
phishing,3.6421498816369033,False,-1,19,0,0,1,5,2.5967187367828704
legitimate,3.863465189601646,False,-1,25,0,0,3,5,1.74367976298148
phishing,4.785777155259652,False,73,213,92,0,2,19,1.9839082754494408
legitimate,3.856196298219381,False,-1,27,0,0,3,6,1.044181396313918
phishing,4.22410988640203,True,-1,55,0,0,4,10,0.9539454837342032
phishing,4.10621704899493,False,-1,49,0,0,3,13,3.002457011437112
legitimate,3.6339740759971577,False,-1,27,0,0,4,7,2.402629038021728
legitimate,3.754163427768881,False,-1,27,0,0,3,6,1.632037113390946
legitimate,4.311641344913578,False,-1,48,0,0,3,8,1.6947760264983598
phishing,4.755069703389405,False,44,86,22,0,2,10,1.241386543264299
phishing,4.228233608536416,False,-1,47,0,0,3,9,1.039478054391226
phishing,4.338804369244614,False,-1,56,0,0,4,8,0.7302704535360054
legitimate,4.21312802251359,False,-1,71,0,0,2,13,2.496844384997895
phishing,3.75886709923353,False,-1,29,0,0,4,6,2.772286794469442
phishing,4.666127159347987,False,22,59,11,2,1,8,1.5710225579568624
phishing,4.139601691100084,False,-1,67,0,0,3,12,0.9919865882033724
legitimate,4.618421750760891,False,36,67,6,0,4,12,1.407681465706127
legitimate,3.7821222241453056,False,-1,27,0,0,3,6,1.2930505764613025
legitimate,3.985780821356459,False,28,36,7,0,3,8,2.661859211045975
legitimate,4.244925854752683,False,-1,49,0,0,1,8,1.520395963875598
legitimate,3.9681390622295662,False,-1,32,0,0,3,6,1.123083076046227
legitimate,4.404112332400032,False,42,55,6,1,1,12,2.378969664290796
phishing,5.317217817538692,False,61,132,6,0,3,11,2.150042847237952
phishing,3.9093680639438846,False,20,29,1,0,3,7,2.006323328633649
phishing,4.138502179294739,False,-1,34,0,0,3,7,1.169815812821031
phishing,4.820624195208477,True,7,126,41,0,3,15,0.4940433913541039
legitimate,3.4292750707107125,False,-1,25,0,0,2,5,1.2183836894159883
phishing,4.299403761075299,False,8,41,2,0,1,7,1.451657534629731
phishing,4.385986117816918,False,44,86,36,0,2,11,1.9432840105266245
phishing,4.159592720140252,True,-1,42,0,2,2,7,2.256449530745509
legitimate,4.561889062229566,False,57,64,7,0,4,10,2.04287391805526
phishing,4.49692495803521,False,12,56,12,2,3,10,0.0842669771212905
legitimate,4.317586488336998,False,-1,60,0,0,3,8,1.0517535580227353
phishing,4.347794209361695,False,-1,48,0,0,2,8,1.0018229025790313
phishing,4.17812865291381,False,45,53,1,0,3,9,1.7238049551942
phishing,4.706166744360949,False,59,92,28,0,3,12,0.8808668815170192
legitimate,4.312043964443017,False,-1,63,0,0,3,10,0.5786034022407266
phishing,3.965018266288633,False,-1,32,0,0,1,5,1.7027068598462427
legitimate,3.762267390651495,False,-1,23,0,0,2,6,1.6107146083979955
phishing,4.14860021052734,False,14,38,1,0,3,6,0.9664523663484064
legitimate,3.690260390968384,False,-1,26,0,0,4,6,1.993638041717218
legitimate,4.785693278652043,False,50,74,8,0,3,15,2.5613382570619843
phishing,5.510259401280624,False,37,142,18,2,3,13,2.823098494279579
legitimate,4.284842183187398,False,30,62,1,0,3,13,1.5603755622676685
phishing,3.7849418274376414,False,-1,21,0,0,1,5,1.7015230777044674
legitimate,4.178086881676514,False,-1,88,0,0,4,14,1.1327501877012065
phishing,3.945983639229616,False,-1,41,0,0,3,8,1.3375985432119644
phishing,3.897837966283953,False,-1,54,0,0,2,9,3.7230459452270166
legitimate,3.643074189428569,False,-1,25,0,0,3,7,1.7977264048702393
legitimate,3.6537567082870006,False,-1,21,0,0,1,5,1.686978345703918
phishing,4.686835483939287,False,22,75,13,0,2,8,1.7691065374356592
legitimate,4.187746250038394,False,16,55,1,0,4,9,1.0682341841371783
phishing,3.961320140211008,False,-1,36,0,0,3,6,1.1486288391179678
phishing,4.376859865749109,False,56,57,1,0,3,10,1.959660974134502
phishing,4.146740335896194,False,-1,43,0,0,1,9,1.4216629015499056
legitimate,4.374206723101003,False,-1,88,0,0,2,12,0.9896126972407692
legitimate,4.273728829005325,False,32,38,6,0,2,6,1.026754662524621
legitimate,4.214432130654918,False,-1,45,0,0,1,9,1.220264481481356
legitimate,4.402529762804033,False,26,45,2,0,2,10,2.515440113717894
phishing,4.3952925812917245,False,37,69,1,0,3,17,1.564322779456551
phishing,4.730623111184372,True,55,118,24,2,4,18,1.2725729281618978
phishing,4.180689288944333,False,-1,44,0,0,2,9,1.5723541276241175
phishing,4.036006945330954,False,-1,35,0,0,2,5,1.145657932333466
legitimate,3.30827083453526,False,-1,18,0,0,3,6,4.561750211577451
legitimate,4.0860877876637245,False,-1,47,0,0,3,8,3.1069050731635324
phishing,4.065260267657297,False,20,34,1,0,2,5,0.943003114914368
legitimate,4.302821048854524,False,41,67,9,1,2,14,3.278739571028241
phishing,4.714454602995128,False,55,88,19,0,2,11,1.295837317942336
legitimate,3.538310595615006,False,-1,22,0,0,3,6,1.7539709882262835
legitimate,4.31705292530797,False,-1,44,0,0,3,9,1.528620369986914
legitimate,4.068936725673788,False,-1,57,0,0,3,9,1.981171901095652
legitimate,3.9205809296392657,False,-1,48,0,0,4,9,1.2310778404223246
phishing,4.525142924680867,True,62,78,9,2,4,11,1.1178122325987816
legitimate,4.418511898598417,False,29,120,7,0,5,17,1.8053465063618603
phishing,4.497639121478745,False,77,106,16,0,3,13,1.3994777446575115
phishing,4.364721142205793,False,-1,73,0,0,2,13,1.4570302331269775
phishing,4.325034001454413,True,34,94,12,0,1,13,0.3707620930481347
phishing,3.959738743507028,False,47,49,1,0,2,7,0.8779930220017209
phishing,3.933990357756304,False,-1,44,0,0,2,8,2.249170155060155
phishing,5.592684899363997,False,86,565,140,0,5,13,0.6566400739472885
phishing,4.067165189777858,False,-1,37,0,0,4,7,0.9393668517154052
legitimate,4.079385900367718,False,-1,58,0,0,3,10,1.0920685322280952
legitimate,4.603128751566543,False,36,74,8,0,3,9,1.0912436733901814
phishing,3.9141594451455135,False,-1,35,0,0,3,6,2.0324516128069465
phishing,4.930678610634001,False,40,130,26,0,4,22,0.9074695372248058
legitimate,3.940072687348655,False,-1,27,0,0,1,6,1.426179456440589
legitimate,4.229519987361591,False,30,49,1,0,4,10,1.859065691274346
phishing,4.359172560856001,False,-1,84,0,0,3,15,1.4402026279983176
phishing,4.107969919624533,False,23,37,1,0,2,5,1.0070171595618076
phishing,4.2487068263852645,False,14,67,1,0,2,11,1.2220843871162637
legitimate,4.361033547037795,False,-1,64,0,0,4,11,1.835848306051444
legitimate,4.078418520441604,False,-1,27,0,0,2,7,1.0554132963712708
phishing,4.681927535096059,False,74,107,20,0,3,14,1.3994777446575115
phishing,4.5851835091646285,False,79,103,5,0,3,17,2.0560917855067675
legitimate,4.434674852072124,False,49,64,3,0,2,12,1.463716985225224
phishing,3.5368867237421666,False,-1,19,0,0,2,4,3.024143768811137
legitimate,3.8956388075276673,False,-1,36,0,0,4,6,0.8131010663651567
legitimate,3.5364142371222305,False,-1,26,0,0,4,6,2.04750701040296
phishing,4.021268494903766,False,24,29,5,0,2,5,2.240093523521331
phishing,4.056020968057881,False,-1,26,0,0,2,6,2.257866876494884
legitimate,3.463280517810811,False,-1,21,0,0,3,6,1.8546884155186965
phishing,4.566428031846025,False,41,64,7,0,4,10,3.065991825919453
legitimate,4.713842633715308,False,31,81,7,0,2,15,2.2115156725105964
legitimate,4.093942707918268,False,-1,40,0,0,3,7,1.2654284423232909
legitimate,4.02733623976663,False,-1,78,0,0,4,11,1.324420368293859
phishing,4.565344815678043,False,-1,96,0,0,2,12,2.778695800531887
phishing,4.064886459528626,True,18,47,3,2,2,10,2.5314811634277574
phishing,4.674081152190031,False,50,92,8,0,3,11,1.1570753435606576
legitimate,4.362469747579446,False,30,62,8,0,3,11,2.042921011519282
legitimate,4.140447987839137,False,39,49,1,0,2,10,3.502834849783085
phishing,4.78196556036753,True,61,126,24,2,3,18,1.1178122325987816
legitimate,3.838039816898156,False,-1,27,0,0,4,6,1.6859782393108371
legitimate,4.201692923824033,False,-1,39,0,0,3,6,0.95338709134741
legitimate,3.9819048737862826,False,-1,47,0,0,2,7,1.944325623050412
phishing,4.438002179762828,False,49,89,4,0,1,22,1.8493024400894784
legitimate,4.431554056131191,False,27,64,2,0,2,11,1.1933991693207404
phishing,3.841855149474861,False,-1,42,0,0,2,7,1.0162066473278952
legitimate,4.252654068017075,False,39,66,7,0,5,11,1.7095564613870275
phishing,4.1537863204943655,False,-1,50,0,0,3,9,1.8869032068811584
legitimate,4.269823513430077,False,-1,58,0,0,3,11,1.5973673939342283
legitimate,4.171743778067191,False,-1,47,0,0,4,7,0.95338709134741
legitimate,3.6619328723735824,False,-1,27,0,0,3,6,1.354135493027121
phishing,3.9620315910594455,False,23,34,1,0,3,7,1.7005262673537431
phishing,4.243158791671847,False,7,42,11,0,1,9,0.0
phishing,4.247557492317426,True,-1,41,0,1,3,9,0.9759296317054446
phishing,4.939709751124111,False,22,73,23,0,2,9,1.1836466291435193
phishing,4.773208748997429,False,18,82,21,0,3,10,1.6013280431879702
phishing,4.13140760785467,False,-1,46,0,0,2,9,1.2945739716318374
phishing,4.456174630069642,True,7,50,4,0,1,6,1.1209017782059412
phishing,4.015319531114783,False,7,32,3,0,2,5,1.1238810724480872
legitimate,4.233522668312999,False,-1,70,0,0,2,10,1.9269056201804888
phishing,4.722655765355769,True,62,125,23,2,3,19,1.1178122325987816
legitimate,4.10987949642652,False,-1,70,0,0,4,12,1.7546258574838345
legitimate,3.978333581185264,False,-1,29,0,0,4,6,1.2738021552233578
legitimate,4.619954596131901,False,40,74,6,1,4,13,1.6777732493990825
phishing,4.185867302411998,False,14,35,1,0,2,7,1.8106364175902137
phishing,4.061380139605636,False,-1,47,0,0,3,9,2.7269882236091068
phishing,4.3374354600481295,False,8,37,8,0,2,6,0.9639103214984188
phishing,4.3195602607254,False,28,46,3,0,2,6,0.7232113702891507
phishing,4.1604200911461655,False,-1,39,0,0,4,7,2.110651282194782
phishing,4.831353008990737,True,63,126,21,2,3,18,1.1178122325987816
legitimate,3.8588029144615934,False,-1,34,0,0,4,7,1.225776076258378
legitimate,4.016875695766563,False,-1,36,0,0,3,6,0.8866771491598908
legitimate,4.271598379853425,False,-1,44,0,0,4,7,1.7967446858891918
phishing,4.594979267076398,False,29,52,4,0,1,10,3.346334818760224
legitimate,4.043801694853791,False,-1,33,0,0,1,6,1.3310813901753995
legitimate,4.51960578309583,False,25,101,8,0,2,19,1.4733144608593107
phishing,4.74321447073064,False,36,86,26,0,4,8,0.7904092252000914
phishing,3.866433150225384,False,-1,29,0,0,3,7,1.160179846100747
phishing,4.197611554759384,False,-1,46,0,0,3,8,0.8117492064728128
phishing,4.182005814760214,False,-1,28,0,0,2,6,1.126338179645718
legitimate,4.153786320494366,False,-1,50,0,0,3,8,0.9725381340814404
legitimate,4.476441577715048,False,70,80,5,0,3,14,1.121744560870381
legitimate,4.054229296672174,False,26,32,1,0,3,9,1.7418371325387096
phishing,4.804109773280683,False,63,72,2,0,3,10,0.6285552412018289
legitimate,3.930270372293455,False,-1,27,0,0,2,7,1.1284166244115938
legitimate,4.468576629687865,False,-1,46,0,0,2,8,4.2274235487565015
legitimate,3.940759832540089,False,-1,28,0,0,3,7,1.2006114697924022
legitimate,4.385487053689447,False,-1,60,0,0,3,10,3.1069050731635324
legitimate,4.17146526179041,False,-1,31,0,0,2,6,1.9316801808561908
phishing,3.945718475144532,False,-1,38,0,0,4,7,2.3216670347078514
legitimate,4.387443772646929,False,-1,41,0,0,4,7,1.4718842069050788
phishing,4.387125989868465,False,8,80,2,0,2,15,1.4426944816561331
legitimate,3.6537567082870006,False,-1,21,0,0,2,6,1.7535104112855926
legitimate,3.762310736133871,False,-1,29,0,0,3,6,1.193516021603619
phishing,3.884795487373133,False,-1,36,0,0,3,8,2.574107392021705
phishing,4.0236521024129495,False,-1,42,0,0,3,8,1.3949403557010396
legitimate,4.116299605701696,False,-1,34,0,0,3,7,1.1787035673724666
legitimate,4.309824971030715,False,69,107,8,0,4,18,1.6035901476001913
phishing,4.274662447695505,False,-1,74,0,0,1,15,1.5839903618367457
legitimate,3.988077434998132,False,-1,38,0,0,2,5,1.1754995854190096
legitimate,4.082067386399956,False,-1,48,0,0,4,9,1.79943550452318
legitimate,4.359349778498667,False,-1,59,0,0,4,10,3.1069050731635324
legitimate,3.958229168669879,False,-1,27,0,0,4,6,1.6243172119723737
legitimate,3.838039816898157,False,-1,27,0,0,1,5,1.1220870588386318
legitimate,4.1427111353342525,False,-1,114,0,0,3,18,3.740177183857693
legitimate,3.720175521464345,False,12,24,1,0,3,6,1.6648680935908995
phishing,4.526077512292084,False,26,86,2,0,3,14,1.1049374417976146
phishing,4.831828721217136,False,81,122,14,0,2,19,1.6620189721336782
phishing,4.712362141682181,False,18,62,10,0,2,13,0.5179616512717168
legitimate,3.8444138295776114,False,-1,30,0,0,2,5,0.9841295193223067
phishing,3.857306856898128,False,-1,29,0,0,1,7,2.2804196765229463
phishing,4.076103170996722,False,-1,38,0,0,3,6,1.138169343714175
phishing,4.745478853900612,True,63,127,22,2,4,18,1.1178122325987816
legitimate,4.219528282299548,False,-1,34,0,0,4,6,0.6922932118112222
legitimate,4.203918420607161,False,-1,51,0,0,3,10,3.1069050731635324
phishing,4.107017709595357,False,29,36,1,0,2,6,1.0696692372248595
legitimate,4.219717615125918,False,34,55,5,0,2,12,2.165648325940199
phishing,3.633505994978368,False,12,29,3,0,1,6,0.4910281750703663
legitimate,4.252050959148411,False,-1,47,0,0,4,8,2.374654519778968
legitimate,4.452481006802993,False,46,52,6,0,3,10,0.9466391597563965
phishing,4.263315040437579,False,18,45,2,1,3,8,0.6557262396997545
legitimate,3.653107168362812,False,-1,24,0,0,3,6,2.1414156278286063
legitimate,3.772055208874201,False,-1,24,0,0,4,6,1.540490633658705
legitimate,4.489071815089426,False,33,77,4,0,3,16,2.014783209100075
phishing,4.653089120058805,False,27,49,3,0,2,7,1.763589811342308
phishing,4.825204589986269,False,53,98,29,0,2,14,0.8674750171639447
phishing,4.619839858752072,False,56,89,16,0,3,11,0.9220025146458796
phishing,4.9493971905260095,False,69,126,32,0,2,15,1.2591177383476089
phishing,4.509868160214534,False,-1,59,0,0,3,12,1.959660974134502
phishing,4.208924987016684,False,30,37,2,0,4,6,0.5197357128856863
phishing,4.7385919912825125,False,72,121,19,0,3,14,0.5656367534836864
phishing,4.845974786030135,False,107,299,126,0,3,18,4.457953257463341
legitimate,3.238901256602631,False,9,13,1,0,1,4,1.7737972053165376
legitimate,4.094508203830187,False,-1,59,0,0,3,7,0.794931731746995
phishing,3.5351745656359026,False,-1,21,0,0,2,6,1.9412509999783536
legitimate,4.088779347361362,False,-1,23,0,0,1,6,1.5639556934683525
legitimate,3.748994803525096,False,-1,21,0,0,2,5,2.0552182788121667
legitimate,4.132944044980958,False,-1,26,0,0,1,6,1.872358695198499
phishing,4.15487093296263,False,26,37,1,1,3,8,1.147835111001693
phishing,3.9900172174899016,False,17,35,4,0,3,6,0.499856646905921
legitimate,3.988554862192845,False,-1,36,0,0,3,6,1.0442333016801213
phishing,5.542068085754025,False,16,140,10,0,6,18,0.4266504799824494
legitimate,3.64357726254524,False,30,31,1,0,3,8,2.323707604289897
phishing,5.123312274199408,False,24,123,35,0,2,10,1.0214994030893405
legitimate,3.930270372293455,False,-1,27,0,0,3,6,1.142920510377583
legitimate,4.280645772372131,False,-1,75,0,0,2,9,1.4155052252607592
legitimate,4.635081832331412,False,49,74,6,0,2,17,1.6302886594080042
legitimate,3.9944383510247694,False,-1,55,0,0,4,9,1.45520066439312
legitimate,4.290549610686934,False,-1,57,0,0,2,10,1.39042815799596
legitimate,4.024346503629671,False,-1,56,0,0,2,8,1.944325623050412
phishing,3.851823225551767,False,-1,28,0,0,3,7,1.3739043391273364
phishing,3.993730584231476,False,16,31,2,0,2,5,1.0857433913564831
phishing,4.654846739041963,False,11,69,3,0,3,12,1.0263831934273315
legitimate,4.532559509609942,False,-1,72,0,0,5,12,2.0452104697575124
legitimate,4.602849102701755,False,35,90,8,0,2,16,1.0912436733901814
legitimate,4.081416381543157,False,-1,46,0,0,2,7,1.6720038103255903
legitimate,3.7381493331928657,False,-1,26,0,0,4,7,3.5937629084206577
phishing,4.043057694064253,False,15,34,5,0,3,6,0.4517707985646885
legitimate,4.1331400906842966,False,-1,63,0,0,5,9,1.4845281058788502
phishing,3.9898980954642873,False,-1,30,0,0,3,7,2.101983174483854
phishing,4.769378357057025,False,20,211,97,0,2,20,2.023881036270977
legitimate,4.011585431837429,False,-1,35,0,0,3,7,2.1018452429450183
legitimate,3.663532754804254,False,16,22,1,0,3,6,2.15784802873155
phishing,4.090234012145144,False,9,29,5,0,2,6,1.1784064133322072
legitimate,4.037089431754239,False,-1,41,0,0,3,10,2.11180275891953
phishing,4.2187201363358575,False,-1,51,0,0,2,10,0.8866056119104666
phishing,5.428883635804206,False,34,113,11,0,3,14,2.3916734688296075
legitimate,3.5585186130489057,False,-1,21,0,0,4,6,2.5304069075033384
phishing,4.624664204263201,True,54,118,15,2,3,17,1.2725729281618978
legitimate,3.734521664779752,False,-1,17,0,0,1,4,1.976976219951256
phishing,4.256328385912463,False,-1,48,0,0,3,8,1.3825739723056492
legitimate,4.441595823332192,False,-1,113,0,0,3,19,1.8275282515343207
phishing,4.215199876515856,False,10,48,10,0,1,11,0.7281142681951388
legitimate,3.868158608841763,False,-1,44,0,0,4,7,1.6118906240596051
legitimate,4.222294150581852,False,-1,55,0,0,3,8,1.063392629986487
legitimate,4.306494947369445,False,-1,38,0,0,2,9,2.306897449648531
phishing,3.917188642118003,False,-1,26,0,0,2,5,2.5967187367828704
phishing,4.734824898986775,True,8,109,17,2,4,18,0.1858698148345863
legitimate,4.141105590449127,False,-1,41,0,0,3,7,2.4761081115467483
legitimate,4.450338654631443,False,36,88,5,0,2,15,1.0788688231606165
phishing,4.499095389252757,False,20,70,2,0,3,13,0.7979243765776667
phishing,4.045958593344349,False,-1,32,0,1,3,8,1.7113437529420994
phishing,4.0670609302651775,False,13,52,3,0,2,9,1.0146322719222027
legitimate,3.555533151426996,False,-1,23,0,0,3,6,1.9848000072202563
phishing,3.903523970088741,False,11,42,4,0,2,8,1.646838981798934
phishing,3.8558976050432494,False,-1,43,0,0,2,7,1.959660974134502
legitimate,3.617809684374455,False,-1,21,0,0,4,6,2.9002319485539214
phishing,5.273006264404147,False,33,158,13,0,5,24,2.104644486668363
legitimate,4.078696876021637,False,-1,36,0,0,4,6,0.9111862864825512
legitimate,4.518703488389904,False,25,63,23,0,4,13,2.077756944044013
phishing,4.933598372749904,True,53,118,23,2,3,17,1.2725729281618978
phishing,4.398030705821853,False,39,46,2,0,3,11,2.80592089676448
